,id,match_date,tournament_id,tournament_name,tournament_rank,season_id,season_name,round_id,round_name,team1_id,team1_name,team2_id,team2_name,team1_score,team2_score,status_id,status_name,referee_id,referee_name,stadium_id,stadium_name,attendance,duration,match_name,group_id,group_name,available_events,calc_ts_first,ts
374,2179847,2022-01-31 00:05:00,217,Colombia. Primera A,2,29,2022,3.0,Week 3,1500,Independiente Medellin,1495,Deportivo Cali,2,0,5,Breakdown completed,,,,,,96.98,Independiente Medellin - Deportivo Cali,,,True,2022-01-31 12:42:05,2022-03-02 20:58:02.157
375,2179845,2022-01-30 22:00:00,217,Colombia. Primera A,2,29,2022,3.0,Week 3,3362,Patriotas Boyaca,1496,Deportivo Pereira,2,3,5,Breakdown completed,,,,,,96.12,Patriotas Boyaca - Deportivo Pereira,,,True,2022-01-31 08:36:05,2022-03-02 16:44:48.412
376,2179778,2022-01-30 04:15:00,217,Colombia. Primera A,2,29,2022,3.0,Week 3,1501,Millonarios,1492,Atletico Nacional,0,2,5,Breakdown completed,,,,,,97.45,Millonarios - Atletico Nacional,,,True,2022-01-30 13:50:03,2022-03-01 22:12:01.862
377,2179846,2022-01-30 02:10:00,217,Colombia. Primera A,2,29,2022,3.0,Week 3,1494,CD Popular Junior FC SA,3354,La Equidad,1,0,5,Breakdown completed,,,,,,98.91,CD Popular Junior FC SA - La Equidad,,,True,2022-01-30 11:15:03,2022-03-01 17:51:04.866
378,2179294,2022-01-30 00:05:00,217,Colombia. Primera A,2,29,2022,3.0,Week 3,3356,Aguilas Doradas,1493,Once Caldas,1,1,5,Breakdown completed,,,,,,101.04,Aguilas Doradas - Once Caldas,,,True,2022-01-30 08:38:03,2022-04-03 11:08:01.971
379,2179293,2022-01-29 22:00:00,217,Colombia. Primera A,2,29,2022,3.0,Week 3,1503,Cortulua,1505,Independiente Santa Fe,1,1,5,Breakdown completed,,,,,,102.62,Cortulua - Independiente Santa Fe,,,True,2022-01-30 10:52:05,2022-03-01 21:37:04.166
380,2179216,2022-01-28 04:10:00,217,Colombia. Primera A,2,29,2022,2.0,Week 2,1496,Deportivo Pereira,1491,America de Cali,1,1,5,Breakdown completed,,,,,,97.44,Deportivo Pereira - America de Cali,,,True,2022-01-29 07:53:03,2022-04-03 06:03:05.908
381,2179217,2022-01-28 02:05:00,217,Colombia. Primera A,2,29,2022,2.0,Week 2,3362,Patriotas Boyaca,1500,Independiente Medellin,2,0,5,Breakdown completed,,,,,,97.74,Patriotas Boyaca - Independiente Medellin,,,True,2022-01-28 10:47:03,2022-02-17 12:15:00.999
382,2179186,2022-01-28 00:00:00,217,Colombia. Primera A,2,29,2022,2.0,Week 2,1508,Union Magdalena,3365,Alianza Petrolera,0,0,5,Breakdown completed,,,,,,97.93,Union Magdalena - Alianza Petrolera,,,True,2022-01-29 06:07:05,2022-04-03 06:03:05.908
383,2179187,2022-01-27 04:15:00,217,Colombia. Primera A,2,29,2022,2.0,Week 2,1492,Atletico Nacional,1494,CD Popular Junior FC SA,3,1,5,Breakdown completed,,,,,,98.19,Atletico Nacional - CD Popular Junior FC SA,,,True,2022-01-27 13:32:02,2022-04-03 06:03:05.908
384,2179185,2022-01-27 02:10:00,217,Colombia. Primera A,2,29,2022,2.0,Week 2,1495,Deportivo Cali,1497,Deportes Tolima,0,1,5,Breakdown completed,,,,,,98.26,Deportivo Cali - Deportes Tolima,,,True,2022-01-27 15:19:03,2022-02-17 12:15:00.999
385,2179141,2022-01-27 00:05:00,217,Colombia. Primera A,2,29,2022,2.0,Week 2,10195,Jaguares de Cordoba,1503,Cortulua,2,1,5,Breakdown completed,,,,,,102.85,Jaguares de Cordoba - Cortulua,,,True,2022-01-27 10:09:04,2022-02-17 12:15:00.999
386,2179143,2022-01-26 22:00:00,217,Colombia. Primera A,2,29,2022,2.0,Week 2,3354,La Equidad,1493,Once Caldas,1,2,5,Breakdown completed,,,,,,99.69,La Equidad - Once Caldas,,,True,2022-01-27 08:39:03,2022-04-03 06:03:05.908
387,2179142,2022-01-26 04:10:00,217,Colombia. Primera A,2,29,2022,2.0,Week 2,1502,Atletico Bucaramanga,1501,Millonarios,0,0,5,Breakdown completed,,,,,,98.95,Atletico Bucaramanga - Millonarios,,,True,2022-01-26 17:42:03,2022-04-03 06:28:02.337
388,2179144,2022-01-26 02:05:00,217,Colombia. Primera A,2,29,2022,2.0,Week 2,1505,Independiente Santa Fe,3356,Aguilas Doradas,3,0,5,Breakdown completed,,,,,,96.65,Independiente Santa Fe - Aguilas Doradas,,,True,2022-01-26 14:16:03,2022-02-17 12:15:00.999
389,2179101,2022-01-26 00:00:00,217,Colombia. Primera A,2,29,2022,2.0,Week 2,1506,Envigado,1498,Deportivo Pasto,1,0,5,Breakdown completed,,,,,,98.33,Envigado - Deportivo Pasto,,,True,2022-01-26 08:44:02,2022-04-03 06:01:01.942
390,2179058,2022-01-24 04:15:00,217,Colombia. Primera A,2,29,2022,1.0,Week 1,3365,Alianza Petrolera,1496,Deportivo Pereira,2,1,5,Breakdown completed,,,,,,100.63,Alianza Petrolera - Deportivo Pereira,,,True,2022-01-24 12:07:04,2022-04-03 06:01:01.942
391,2179057,2022-01-24 02:10:00,217,Colombia. Primera A,2,29,2022,1.0,Week 1,10195,Jaguares de Cordoba,1495,Deportivo Cali,2,1,5,Breakdown completed,,,,,,99.12,Jaguares de Cordoba - Deportivo Cali,,,True,2022-01-24 10:55:02,2022-03-01 11:51:19.89
392,2178995,2022-01-24 00:05:00,217,Colombia. Primera A,2,29,2022,1.0,Week 1,1500,Independiente Medellin,1497,Deportes Tolima,1,0,5,Breakdown completed,,,,,,96.65,Independiente Medellin - Deportes Tolima,,,True,2022-01-24 09:30:03,2022-04-03 05:55:05.309
393,2178964,2022-01-23 04:15:00,217,Colombia. Primera A,2,29,2022,1.0,Week 1,1494,CD Popular Junior FC SA,3362,Patriotas Boyaca,3,1,5,Breakdown completed,,,,,,99.4,CD Popular Junior FC SA - Patriotas Boyaca,,,True,2022-01-23 22:49:01,2022-04-03 05:55:05.309
394,2178994,2022-01-23 02:10:00,217,Colombia. Primera A,2,29,2022,1.0,Week 1,1493,Once Caldas,1508,Union Magdalena,1,1,5,Breakdown completed,,,,,,102.6,Once Caldas - Union Magdalena,,,True,2022-01-24 07:54:03,2022-04-03 05:55:05.309
395,2178874,2022-01-23 00:05:00,217,Colombia. Primera A,2,29,2022,1.0,Week 1,1503,Cortulua,1492,Atletico Nacional,1,1,5,Breakdown completed,,,,,,96.0,Cortulua - Atletico Nacional,,,True,2022-01-23 05:40:03,2022-02-17 12:15:00.999
396,2178875,2022-01-22 04:05:00,217,Colombia. Primera A,2,29,2022,1.0,Week 1,1498,Deportivo Pasto,1501,Millonarios,0,1,5,Breakdown completed,,,,,,99.8,Deportivo Pasto - Millonarios,,,True,2022-01-22 12:00:01,2022-02-17 12:15:00.999
397,2178812,2022-01-22 02:00:00,217,Colombia. Primera A,2,29,2022,1.0,Week 1,1505,Independiente Santa Fe,3354,La Equidad,1,1,5,Breakdown completed,,,,,,98.59,Independiente Santa Fe - La Equidad,,,True,2022-01-22 10:08:00,2022-02-17 12:15:00.999
398,2178779,2022-01-21 04:05:00,217,Colombia. Primera A,2,29,2022,1.0,Week 1,1491,America de Cali,1506,Envigado,1,0,5,Breakdown completed,,,,,,96.52,America de Cali - Envigado,,,True,2022-01-21 09:04:03,2022-04-13 18:36:01.686
399,2178780,2022-01-21 02:00:00,217,Colombia. Primera A,2,29,2022,1.0,Week 1,3356,Aguilas Doradas,1502,Atletico Bucaramanga,1,1,5,Breakdown completed,,,,,,98.15,Aguilas Doradas - Atletico Bucaramanga,,,True,2022-01-21 06:40:03,2022-04-16 09:07:04.753
